Date,Contract1,Contract2,Contract3,Contract4,Contract5,DailyReturn
2013-03-14,90.86,91.54,89.42,88.54,87.66,0.02539216792687050
2013-03-15,92.5,92.76,89.43,88.51,87.84,0.018049746863306300
2013-03-18,90.83,91.38,89.09,88.39,87.7,-0.018054054054054000
2013-03-19,91.13,91.53,89.15,88.26,87.62,0.0033028734999449600
2013-03-20,89.1,89.95,88.28,87.98,87.52,-0.02227586963678260
2013-03-21,88.2,89.15,87.89,87.82,87.27,-0.010101010101010100
2013-03-22,87.29,88.27,87.01,86.55,86.0,-0.01031746031746030
2013-03-25,86.59,87.82,86.26,86.25,85.7,-0.008019246190858140
2013-03-26,88.04,89.33,87.66,87.23,86.96,0.016745582630788700
2013-03-27,88.53,89.8,87.8,87.25,87.01,0.005565651976374260
2013-03-28,88.46,89.81,87.73,87.37,87.18,-0.0007906924206484420
2013-04-01,87.39,88.84,87.35,86.93,86.67,-0.012095862536739700
2013-04-02,88.87,90.34,88.85,87.54,87.32,0.016935576152878000
2013-04-03,89.22,90.68,89.68,88.24,87.82,0.0039383368965904
2013-04-04,88.33,89.97,89.23,87.94,87.56,-0.00997534185160276
2013-04-05,86.79,88.57,87.93,86.71,86.63,-0.01743462017434620
2013-04-08,85.38,87.26,86.56,85.81,85.82,-0.016246111303145700
2013-04-09,84.64,86.61,86.09,85.79,85.9,-0.008667135160459030
2013-04-10,85.37,87.48,86.96,86.57,86.6,0.00862476370510401
2013-04-11,84.66,86.74,86.32,85.66,85.68,-0.008316738901253510
2013-04-12,85.58,87.62,86.62,86.34,86.12,0.010866997401370200
2013-04-15,84.33,86.12,85.28,85.18,85.11,-0.014606216405702300
2013-04-16,83.35,85.42,84.69,84.75,84.76,-0.011621012688248600
2013-04-17,84.65,86.65,85.8,85.87,85.68,0.01559688062387530
2013-04-18,83.48,85.48,84.91,85.08,84.98,-0.013821618428824600
2013-04-19,83.48,85.36,85.26,85.17,85.13,0.0
2013-04-22,86.15,86.13,86.19,86.17,86.21,0.03198370867273590
2013-04-23,85.1,85.08,85.41,85.58,85.74,-0.012188044109112100
2013-04-24,82.95,82.85,83.42,83.62,83.76,-0.02526439482961210
2013-04-25,83.23,83.01,83.28,83.46,83.68,0.0033755274261604300
2013-04-26,84.25,83.73,83.58,83.85,84.06,0.012255196443590000
2013-04-29,85.74,85.02,84.7,84.95,85.16,0.017685459940652800
2013-04-30,87.47,86.41,86.28,86.5,86.7,0.020177280149288500
2013-05-01,83.87,83.12,83.04,83.33,83.52,-0.04115696810334970
2013-05-02,85.68,84.54,84.47,84.53,84.44,0.021581018242518200
2013-05-03,86.43,85.29,84.91,84.84,84.63,0.008753501400560190
2013-05-06,87.39,86.27,85.95,85.59,85.31,0.011107254425546600
2013-05-07,87.15,86.39,85.97,85.77,85.51,-0.002746309646412540
2013-05-08,87.68,87.16,86.77,86.72,86.59,0.00608146873207116
2013-05-09,87.92,87.44,87.01,86.96,86.8,0.0027372262773721600
2013-05-10,86.48,86.17,85.82,85.77,85.62,-0.016378525932666100
2013-05-13,86.04,85.78,85.5,85.56,85.46,-0.005087881591119280
2013-05-14,86.92,86.42,86.16,86.11,85.98,0.010227801022780100
2013-05-15,86.45,85.86,85.49,85.4,85.39,-0.005407271053842640
2013-05-16,86.03,85.59,85.33,85.21,85.24,-0.004858299595141720
2013-05-17,86.41,86.2,85.9,85.67,85.63,0.00441706381494833
2013-05-20,85.78,85.5,85.6,85.3,85.17,-0.007290822821432670
2013-05-21,83.86,83.96,84.15,83.98,84.08,-0.022382839822802500
2013-05-22,83.42,84.15,84.39,84.09,84.13,-0.005246839971380870
2013-05-23,81.78,83.21,83.64,83.35,83.39,-0.019659554063773700
2013-05-24,81.49,83.3,83.77,83.58,83.89,-0.0035460992907802000
2013-05-28,81.42,83.6,83.94,84.14,84.7,-0.000859001104429935
2013-05-29,80.7,83.13,83.38,83.83,84.56,-0.008843036109064120
2013-05-30,80.13,82.6,82.83,83.25,83.84,-0.0070631970260224300
2013-05-31,79.36,81.89,82.06,82.38,83.03,-0.009609384749781570
2013-06-03,82.36,84.86,84.32,84.47,85.02,0.037802419354838700
2013-06-04,84.56,85.96,85.44,85.57,86.0,0.02671199611461870
2013-06-05,83.52,85.4,84.9,85.21,85.61,-0.012298959318827000
2013-06-06,84.87,86.07,85.39,85.7,86.06,0.0161637931034484
2013-06-07,84.86,85.74,85.18,85.35,85.72,-0.00011782726522924200
2013-06-10,86.65,86.48,85.88,86.1,86.33,0.02109356587320300
2013-06-11,88.06,86.85,85.18,85.23,85.32,0.01627236006924400
2013-06-12,90.06,89.31,88.07,87.59,87.52,0.02271178741766970
2013-06-13,91.72,90.13,89.15,88.88,88.68,0.018432156340217700
2013-06-14,91.29,90.64,89.44,88.4,87.96,-0.004688181421718230
2013-06-17,87.43,89.04,88.99,88.59,88.24,-0.04228283492167820
2013-06-18,84.98,87.38,87.32,86.98,86.73,-0.028022417934347500
2013-06-19,85.4,87.14,86.6,86.18,86.01,0.0049423393739702600
2013-06-20,84.92,85.92,85.36,84.99,84.67,-0.005620608899297500
2013-06-21,85.15,85.68,84.64,83.71,83.11,0.0027084314649081800
2013-06-24,84.02,83.18,82.5,82.05,81.82,-0.013270698766882100
2013-06-25,85.95,84.95,83.5,82.86,82.52,0.02297072125684370
2013-06-26,85.29,83.7,82.1,81.47,81.13,-0.0076788830715531800
2013-06-27,86.13,83.88,82.14,81.5,81.22,0.00984875131902907
2013-06-28,85.61,84.01,82.48,81.86,81.43,-0.006037385347730130
2013-07-01,86.92,85.54,83.82,83.33,82.92,0.015301950706693200
2013-07-02,86.22,84.72,83.53,83.17,82.69,-0.008053382420616710
2013-07-03,87.14,85.74,84.96,84.89,84.84,0.010670378102528400
2013-07-05,86.43,85.03,83.93,83.9,83.89,-0.008147808124856490
2013-07-08,86.37,85.33,84.24,83.98,83.8,-0.0006942034015966490
2013-07-09,86.68,85.98,85.02,84.7,84.44,0.003589209216163130
2013-07-10,87.3,86.79,85.62,85.09,84.65,0.007152745731425770
2013-07-11,85.18,84.74,83.58,83.33,83.19,-0.02428407789232520
2013-07-12,85.13,85.08,83.91,83.44,83.25,-0.0005869922517024450
2013-07-15,85.35,85.1,83.8,83.13,82.8,0.0025842828615059200
2013-07-16,84.67,84.37,82.8,82.14,81.77,-0.007967193907439830
2013-07-17,84.07,83.67,82.17,81.5,81.09,-0.007086335183654310
2013-07-18,84.99,84.85,83.38,82.76,82.22,0.01094326156774120
2013-07-19,86.52,86.18,84.52,83.69,82.85,0.01800211789622310
